date,open,high,low,close,volume
1990-10-01,85.16000366210938,85.5199966430664,81.2699966430664,83.06999969482422,0.0
1991-01-01,83.37000274658203,92.45999908447266,80.33999633789062,92.0199966430664,0.0
1991-04-01,91.31999969482422,96.75,89.29000091552734,96.05999755859375,0.0
1991-07-01,96.06999969482422,97.31999969482422,89.6500015258789,89.9000015258789,0.0
1991-10-01,90.01000213623047,92.02999877929688,83.20999908447266,83.5199966430664,0.0
1992-01-01,83.5199966430664,91.52999877929688,82.80000305175781,89.6500015258789,0.0
1992-04-01,89.62000274658203,90.77999877929688,83.23999786376953,83.72000122070312,0.0
1992-07-01,83.72000122070312,85.95999908447266,78.19000244140625,81.0999984741211,0.0
1992-10-01,81.05000305175781,92.5199966430664,81.05000305175781,92.36000061035156,0.0
1993-01-01,92.16999816894531,94.86000061035156,90.08999633789062,91.87000274658203,0.0
1993-04-01,91.95999908447266,94.1500015258789,88.37000274658203,93.62999725341797,0.0
1993-07-01,93.69999694824219,95.80000305175781,90.29000091552734,92.81999969482422,0.0
1993-10-01,92.80000305175781,96.8499984741211,91.20999908447266,96.83999633789062,0.0
1994-01-01,96.76000213623047,97.0999984741211,92.86000061035156,93.05999755859375,0.0
1994-04-01,93.37999725341797,95.33000183105469,89.08999633789062,89.62000274658203,0.0
1994-07-01,89.55000305175781,90.55999755859375,86.6500015258789,87.87999725341797,0.0
1994-10-01,87.72000122070312,90.18000030517578,84.91000366210938,88.7300033569336,0.0
1995-01-01,88.83999633789062,89.62999725341797,81.23999786376953,81.9000015258789,0.0
1995-04-01,81.87000274658203,84.83999633789062,80.05000305175781,81.58000183105469,0.0
1995-07-01,81.55000305175781,87.47000122070312,81.02999877929688,84.29000091552734,0.0
1995-10-01,84.30999755859375,85.62999725341797,82.98999786376953,84.76000213623047,0.0
1996-01-01,84.81999969482422,87.72000122070312,84.4800033569336,86.5199966430664,0.0
1996-04-01,86.58000183105469,89.04000091552734,86.2699966430664,87.81999969482422,0.0
1996-07-01,87.94000244140625,88.31999969482422,85.62999725341797,87.94000244140625,0.0
1996-10-01,87.87999725341797,89.13999938964844,86.04000091552734,88.18000030517578,0.0
1997-01-01,88.8499984741211,96.31999969482422,88.02999877929688,94.72000122070312,0.0
1997-04-01,94.7300033569336,97.47000122070312,93.06999969482422,95.66999816894531,0.0
1997-07-01,95.66000366210938,101.79000091552734,95.13999938964844,97.11000061035156,0.0
1997-10-01,97.19000244140625,99.7300033569336,94.7300033569336,99.6500015258789,0.0
1998-01-01,99.23999786376953,101.69000244140625,97.66999816894531,101.5,0.0
1998-04-01,101.52999877929688,102.44999694824219,98.56999969482422,101.16999816894531,0.0
1998-07-01,101.0199966430664,102.87999725341797,95.41000366210938,96.16999816894531,0.0
1998-10-01,96.12000274658203,96.94000244140625,90.56999969482422,94.16999816894531,0.0
1999-01-01,94.75,100.79000091552734,93.05000305175781,100.0999984741211,0.0
1999-04-01,100.0199966430664,103.4800033569336,99.3499984741211,102.8499984741211,0.0
1999-07-01,102.70999908447266,104.87999725341797,98.26000213623047,98.54000091552734,0.0
1999-10-01,98.5199966430664,102.76000213623047,96.94000244140625,101.87000274658203,0.0
2000-01-01,101.66999816894531,106.86000061035156,99.70999908447266,105.44000244140625,0.0
2000-04-01,105.61000061035156,112.86000061035156,104.2300033569336,106.83999633789062,0.0
2000-07-01,106.81999969482422,116.75,106.69999694824219,113.25,0.0
2000-10-01,113.13999938964844,119.06999969482422,109.45999908447266,109.55999755859375,0.0
2001-01-01,109.33000183105469,117.62999725341797,108.08999633789062,117.37000274658203,0.0
2001-04-01,117.69999694824219,120.33000183105469,113.86000061035156,119.43000030517578,0.0
2001-07-01,119.38999938964844,121.0199966430664,111.30999755859375,113.4800033569336,0.0
2001-10-01,113.69000244140625,118.26000213623047,112.2699966430664,116.75,0.0
2002-01-01,116.4000015258789,120.51000213623047,115.54000091552734,118.62000274658203,0.0
2002-04-01,118.55999755859375,118.69999694824219,105.37000274658203,106.11000061035156,0.0
2002-07-01,105.76000213623047,109.66999816894531,103.54000091552734,106.87000274658203,0.0
2002-10-01,106.73999786376953,108.73999786376953,101.81999969482422,101.8499984741211,0.0
2003-01-01,102.36000061035156,103.19999694824219,97.56999969482422,99.05999755859375,0.0
2003-04-01,98.86000061035156,101.80999755859375,91.87999725341797,94.7300033569336,0.0
2003-07-01,94.54000091552734,99.48999786376953,92.0999984741211,92.8499984741211,0.0
2003-10-01,92.7300033569336,94.12999725341797,86.36000061035156,86.91999816894531,0.0
2004-01-01,86.79000091552734,89.83999633789062,84.55999755859375,87.61000061035156,0.0
2004-04-01,87.56999969482422,92.29000091552734,87.0199966430664,88.80000305175781,0.0
2004-07-01,88.83999633789062,90.29000091552734,87.0,87.36000061035156,0.0
2004-10-01,87.41000366210938,88.63999938964844,80.38999938964844,80.8499984741211,0.0
2005-01-01,81.05000305175781,85.44000244140625,80.7699966430664,84.05999755859375,0.0
2005-04-01,84.06999969482422,89.4800033569336,83.36000061035156,89.11000061035156,0.0
2005-07-01,89.16999816894531,90.7699966430664,86.0199966430664,89.5199966430664,0.0
2005-10-01,89.51000213623047,92.62999725341797,88.52999877929688,91.16999816894531,0.0
2006-01-01,90.75,91.16000366210938,87.83000183105469,89.7300033569336,0.0
2006-04-01,89.73999786376953,90.4000015258789,83.5999984741211,85.22000122070312,0.0
2006-07-01,85.19999694824219,87.33000183105469,84.38999938964844,85.97000122070312,0.0
2006-10-01,86.01000213623047,87.30000305175781,82.23999786376953,83.72000122070312,0.0
2007-01-01,83.45999908447266,85.43000030517578,82.63999938964844,82.93000030517578,0.0
2007-04-01,82.91000366210938,83.2699966430664,81.25,81.91999816894531,0.0
2007-07-01,81.87000274658203,82.12999725341797,77.66999816894531,77.72000122070312,0.0
2007-10-01,77.79000091552734,78.88999938964844,74.4800033569336,76.69999694824219,0.0
2008-01-01,76.3499984741211,77.3499984741211,70.69999694824219,71.80000305175781,0.0
2008-04-01,71.87000274658203,74.30999755859375,71.19000244140625,72.45999908447266,0.0
2008-07-01,72.45999908447266,80.37999725341797,71.30999755859375,79.44999694824219,0.0
2008-10-01,79.20999908447266,88.45999908447266,77.69000244140625,81.30999755859375,0.0
2009-01-01,81.18000030517578,89.62000274658203,80.8499984741211,85.43000030517578,0.0
2009-04-01,85.61000061035156,86.87000274658203,78.33000183105469,80.12999725341797,0.0
2009-07-01,80.16000366210938,80.88999938964844,75.83000183105469,76.6500015258789,0.0
2009-10-01,76.6500015258789,78.44999694824219,74.16999816894531,77.86000061035156,0.0
2010-01-01,77.93000030517578,82.23999786376953,76.5999984741211,81.06999969482422,0.0
2010-04-01,81.04000091552734,88.70999908447266,80.02999877929688,86.0199966430664,0.0
2010-07-01,86.0999984741211,86.26000213623047,78.41000366210938,78.72000122070312,0.0
2010-10-01,78.80000305175781,81.44000244140625,75.62999725341797,79.02999877929688,0.0
2011-01-01,79.05999755859375,81.30999755859375,75.25,75.86000061035156,0.0
2011-04-01,76.05000305175781,76.61000061035156,72.69999694824219,74.30000305175781,0.0
2011-07-01,74.44000244140625,78.86000061035156,73.41999816894531,78.55000305175781,0.0
2011-10-01,78.93000030517578,80.8499984741211,74.72000122070312,80.16999816894531,0.0
2012-01-01,80.2300033569336,81.77999877929688,78.08999633789062,78.93000030517578,0.0
2012-04-01,78.80999755859375,83.54000091552734,78.5999984741211,81.6500015258789,0.0
2012-07-01,81.63999938964844,84.0999984741211,78.5999984741211,79.94000244140625,0.0
2012-10-01,80.0,81.45999908447266,78.94000244140625,79.7699966430664,0.0
2013-01-01,79.75,83.30000305175781,78.91999816894531,82.98999786376953,0.0
2013-04-01,83.04000091552734,84.5,80.5,83.16999816894531,0.0
2013-07-01,83.19999694824219,84.75,80.02999877929688,80.22000122070312,0.0
2013-10-01,80.2699966430664,81.4800033569336,79.0,80.04000091552734,0.0
2014-01-01,80.13999938964844,81.38999938964844,79.2699966430664,80.0999984741211,0.0
2014-04-01,80.0999984741211,81.0199966430664,78.91000366210938,79.77999877929688,0.0
2014-07-01,79.79000091552734,86.22000122070312,79.73999786376953,85.94000244140625,0.0
2014-10-01,85.91000366210938,90.33000183105469,84.47000122070312,90.2699966430664,0.0
2015-01-01,90.36000061035156,100.38999938964844,90.33000183105469,98.36000061035156,23290000.0
2015-04-01,98.41999816894531,99.98999786376953,93.12999725341797,95.48999786376953,0.0
2015-07-01,95.5999984741211,98.33000183105469,92.62000274658203,96.3499984741211,0.0
2015-10-01,96.2699966430664,100.51000213623047,93.80999755859375,98.62999725341797,0.0
2016-01-01,98.69000244140625,99.83000183105469,94.31999969482422,94.58999633789062,0.0
2016-04-01,94.63999938964844,96.70999908447266,91.91999816894531,96.13999938964844,0.0
2016-07-01,95.88999938964844,97.56999969482422,94.08000183105469,95.45999908447266,0.0
2016-10-01,95.41999816894531,103.6500015258789,95.41999816894531,102.38999938964844,0.0
2017-01-01,102.37999725341797,103.81999969482422,98.86000061035156,100.3499984741211,0.0
2017-04-01,100.5,101.33999633789062,95.47000122070312,95.66000366210938,0.0
2017-07-01,95.62000274658203,96.51000213623047,91.01000213623047,93.08000183105469,0.0
2017-10-01,93.29000091552734,95.1500015258789,92.08000183105469,92.12000274658203,0.0
2018-01-01,92.23999786376953,92.63999938964844,88.25,89.97000122070312,0.0
2018-04-01,89.97000122070312,95.52999877929688,89.2300033569336,94.62999725341797,0.0
2018-07-01,94.62999725341797,96.9800033569336,93.70999908447266,95.19000244140625,0.0
2018-10-01,95.11000061035156,97.70999908447266,94.79000091552734,96.16999816894531,0.0
2019-01-01,96.13999938964844,97.70999908447266,95.02999877929688,97.27999877929688,0.0
2019-04-01,97.18000030517578,98.37000274658203,95.83999633789062,96.12999725341797,0.0
2019-07-01,96.25,99.45999908447266,96.25,99.37999725341797,0.0
2019-10-01,99.4000015258789,99.66999816894531,96.36000061035156,96.38999938964844,0.0
2020-01-01,96.4800033569336,102.98999786376953,94.6500015258789,99.05000305175781,0.0
2020-04-01,99.01000213623047,100.93000030517578,95.72000122070312,97.38999938964844,0.0
2020-07-01,97.38999938964844,97.62000274658203,91.75,93.88999938964844,0.0
2020-10-01,93.80000305175781,94.30000305175781,89.5199966430664,89.94000244140625,0.0
2021-01-01,89.93000030517578,93.44000244140625,89.20999908447266,93.2300033569336,0.0
2021-04-01,93.22000122070312,93.33999633789062,89.54000091552734,92.44000244140625,0.0
2021-07-01,92.3499984741211,94.5,91.77999877929688,94.25,0.0
2021-10-01,94.30999755859375,96.94000244140625,93.27999877929688,95.66999816894531,0.0
2022-01-01,95.66999816894531,99.41999816894531,94.62999725341797,98.30999755859375,0.0
2022-04-01,98.33999633789062,105.79000091552734,98.30999755859375,104.69000244140625,0.0
2022-07-01,104.77999877929688,114.77999877929688,104.63999938964844,112.12000274658203,0.0
2022-10-01,112.16999816894531,113.94000244140625,103.38999938964844,103.5199966430664,0.0
2023-01-01,103.66000366210938,105.87999725341797,100.81999969482422,102.51000213623047,0.0
2023-04-01,102.58999633789062,104.69999694824219,100.79000091552734,102.91000366210938,0.0
2023-07-01,102.91999816894531,106.83999633789062,99.58000183105469,106.16999816894531,0.0
2023-10-01,106.16999816894531,107.3499984741211,100.62000274658203,101.33000183105469,0.0
2024-01-01,101.41999816894531,104.9800033569336,101.33999633789062,104.55000305175781,0.0
2024-04-01,104.48999786376953,106.5199966430664,103.87999725341797,105.87000274658203,0.0
2024-07-01,105.8499984741211,106.05000305175781,100.16000366210938,100.77999877929688,0.0
2024-10-01,100.73999786376953,108.58000183105469,100.69999694824219,108.48999786376953,0.0
2025-01-01,108.52999877929688,110.18000030517578,103.19999694824219,104.20999908447266,0.0
2025-04-01,104.18000030517578,104.37000274658203,96.7699966430664,96.87999725341797,0.0
2025-07-01,96.77999877929688,100.26000213623047,96.22000122070312,97.7699966430664,0.0
2025-10-01,97.81999969482422,100.4000015258789,97.45999908447266,98.27999877929688,0.0
2026-01-01,98.23999786376953,100.63999938964844,95.55000305175781,99.95999908447266,0.0
2026-04-01,99.79000091552734,101.80000305175781,97.62999725341797,101.19000244140625,0.0
2026-07-01,101.22000122070312,101.63999938964844,100.3499984741211,100.80000305175781,0.0
2026-07-30,100.81999969482422,101.0719985961914,99.85700225830078,99.96900177001953,0.0
